[10/May/2026:19:33:49 +0000] - 502 502 - GET http stat.soydan.fun "/" [Client 172.17.0.7] [Length 556] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "-"
[10/May/2026:19:41:49 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/systems/records?page=1&perPage=500&skipTotal=1&sort=%2Bname&fields=id%2Cname%2Chost%2Cport%2Cinfo%2Cstatus" [Client 172.17.0.7] [Length 267] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/"
[10/May/2026:19:41:49 +0000] - 204 204 - POST http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 0] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/"
[10/May/2026:19:41:49 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/alerts/records?page=1&perPage=500&skipTotal=1&fields=id%2Cname%2Csystem%2Cvalue%2Cmin%2Ctriggered&sort=updated" [Client 172.17.0.7] [Length 68] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/"
[10/May/2026:19:41:49 +0000] - 204 204 - POST http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 0] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/"
[10/May/2026:19:41:50 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/system_details/records/617cutke47es2vf?fields=hostname%2Ckernel%2Ccores%2Cthreads%2Ccpu%2Cos%2Cos_name%2Carch%2Cmemory%2Cpodman" [Client 172.17.0.7] [Length 172] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:41:50 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/container_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27617cutke47es2vf%27%20%26%26%20created%20%3E%20%272026-05-10%2018%3A41%3A49%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created" [Client 172.17.0.7] [Length 7967] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:41:50 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/system_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27617cutke47es2vf%27%20%26%26%20created%20%3E%20%272026-05-10%2018%3A41%3A49%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created" [Client 172.17.0.7] [Length 3558] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:41:51 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/smart_devices/records?page=1&perPage=500&skipTotal=1&filter=system%20%3D%20%27617cutke47es2vf%27&fields=id%2Csystem%2Cname%2Cmodel%2Cstate%2Ccapacity%2Ctemp%2Ctype%2Chours%2Ccycles%2Cupdated" [Client 172.17.0.7] [Length 68] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:41:51 +0000] - 204 204 - POST http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 0] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:41:51 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/containers/records?page=0&perPage=2000&fields=id%2Cname%2Cimage%2Cports%2Ccpu%2Cmemory%2Cnet%2Chealth%2Cstatus%2Csystem%2Cupdated&filter=system%3D%27617cutke47es2vf%27" [Client 172.17.0.7] [Length 3519] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:41:52 +0000] - 204 204 - POST http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 0] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/containers"
[10/May/2026:19:41:52 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/containers/records?page=0&perPage=2000&fields=id%2Cname%2Cimage%2Cports%2Ccpu%2Cmemory%2Cnet%2Chealth%2Cstatus%2Csystem%2Cupdated" [Client 172.17.0.7] [Length 3519] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/containers"
[10/May/2026:19:41:59 +0000] - 200 200 - GET http stat.soydan.fun "/_/" [Client 172.17.0.7] [Length 682] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/"
[10/May/2026:19:41:59 +0000] - 200 200 - GET http stat.soydan.fun "/api/settings" [Client 172.17.0.7] [Length 999] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:41:59 +0000] - 200 200 - GET http stat.soydan.fun "/api/health" [Client 172.17.0.7] [Length 133] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:41:59 +0000] - 200 200 - POST http stat.soydan.fun "/api/collections/_superusers/auth-refresh" [Client 172.17.0.7] [Length 476] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:41:59 +0000] - 200 200 - GET http stat.soydan.fun "/api/backups" [Client 172.17.0.7] [Length 3] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:41:59 +0000] - 200 200 - GET http stat.soydan.fun "/api/settings" [Client 172.17.0.7] [Length 999] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:41:59 +0000] - 200 200 - GET http stat.soydan.fun "/api/settings" [Client 172.17.0.7] [Length 999] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:02 +0000] - 200 200 - GET http stat.soydan.fun "/api/health" [Client 172.17.0.7] [Length 133] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:05 +0000] - 200 200 - GET http stat.soydan.fun "/api/backups" [Client 172.17.0.7] [Length 3] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:05 +0000] - 200 200 - GET http stat.soydan.fun "/api/health" [Client 172.17.0.7] [Length 133] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:08 +0000] - 200 200 - GET http stat.soydan.fun "/api/health" [Client 172.17.0.7] [Length 133] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:11 +0000] - 200 200 - GET http stat.soydan.fun "/api/health" [Client 172.17.0.7] [Length 133] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:14 +0000] - 200 200 - GET http stat.soydan.fun "/api/health" [Client 172.17.0.7] [Length 133] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:17 +0000] - 200 200 - GET http stat.soydan.fun "/api/health" [Client 172.17.0.7] [Length 133] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:19 +0000] - 200 200 - GET http stat.soydan.fun "/api/settings" [Client 172.17.0.7] [Length 999] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:19 +0000] - 200 200 - GET http stat.soydan.fun "/api/health" [Client 172.17.0.7] [Length 133] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:19 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/meta/scaffolds" [Client 172.17.0.7] [Length 5158] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:19 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections?page=1&perPage=1000&skipTotal=1" [Client 172.17.0.7] [Length 44262] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:23 +0000] - 200 200 - GET http stat.soydan.fun "/api/crons" [Client 172.17.0.7] [Length 381] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:24 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/meta/scaffolds" [Client 172.17.0.7] [Length 5158] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:24 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/_pb_users_auth_/records?page=1&perPage=1&filter=&fields=id" [Client 172.17.0.7] [Length 88] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:24 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections?page=1&perPage=1000&skipTotal=1" [Client 172.17.0.7] [Length 44238] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:24 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/_pb_users_auth_/records?page=1&perPage=1&filter=&fields=id" [Client 172.17.0.7] [Length 88] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:24 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/_pb_users_auth_/records?page=1&perPage=40&sort=-%40rowid&skipTotal=1&filter=&expand=&fields=" [Client 172.17.0.7] [Length 354] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/_/"
[10/May/2026:19:42:29 +0000] - 200 200 - GET http stat.soydan.fun "/api/beszel/heartbeat-status" [Client 172.17.0.7] [Length 84] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/heartbeat"
[10/May/2026:19:42:41 +0000] - 204 204 - POST http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 0] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/alert-history"
[10/May/2026:19:42:41 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/alerts_history/records?page=0&perPage=200&expand=system&fields=id%2Cname%2Cvalue%2Cstate%2Ccreated%2Cresolved%2Cexpand.system.name&sort=-created" [Client 172.17.0.7] [Length 66] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/alert-history"
[10/May/2026:19:42:41 +0000] - 204 204 - POST http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 0] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/tokens"
[10/May/2026:19:42:41 +0000] - 200 200 - GET http stat.soydan.fun "/api/beszel/universal-token?token=&enable=-1&permanent=-1" [Client 172.17.0.7] [Length 80] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/tokens"
[10/May/2026:19:42:41 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/fingerprints/records?page=1&perPage=500&skipTotal=1&expand=system&fields=id%2Cfingerprint%2Ctoken%2Csystem%2Cexpand.system.name" [Client 172.17.0.7] [Length 263] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/tokens"
[10/May/2026:19:42:43 +0000] - 204 204 - POST http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 0] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/notifications"
[10/May/2026:19:42:43 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/quiet_hours/records?page=0&perPage=200&expand=system&fields=id%2Cuser%2Csystem%2Ctype%2Cstart%2Cend%2Cexpand.system.name&sort=system" [Client 172.17.0.7] [Length 66] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/notifications"
[10/May/2026:19:42:45 +0000] - 204 204 - POST http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 0] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/general"
[10/May/2026:19:42:56 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/system_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27617cutke47es2vf%27%20%26%26%20created%20%3E%20%272026-05-10%2019%3A41%3A03%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created" [Client 172.17.0.7] [Length 421] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:42:56 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/system_details/records/617cutke47es2vf?fields=hostname%2Ckernel%2Ccores%2Cthreads%2Ccpu%2Cos%2Cos_name%2Carch%2Cmemory%2Cpodman" [Client 172.17.0.7] [Length 172] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:42:56 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/container_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27617cutke47es2vf%27%20%26%26%20created%20%3E%20%272026-05-10%2019%3A41%3A03%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created" [Client 172.17.0.7] [Length 896] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:42:57 +0000] - 204 204 - POST http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 0] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:42:57 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/smart_devices/records?page=1&perPage=500&skipTotal=1&filter=system%20%3D%20%27617cutke47es2vf%27&fields=id%2Csystem%2Cname%2Cmodel%2Cstate%2Ccapacity%2Ctemp%2Ctype%2Chours%2Ccycles%2Cupdated" [Client 172.17.0.7] [Length 68] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:42:57 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/containers/records?page=0&perPage=2000&fields=id%2Cname%2Cimage%2Cports%2Ccpu%2Cmemory%2Cnet%2Chealth%2Cstatus%2Csystem%2Cupdated&filter=system%3D%27617cutke47es2vf%27" [Client 172.17.0.7] [Length 3515] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:43:01 +0000] - 200 200 - GET http stat.soydan.fun "/api/beszel/containers/logs?system=617cutke47es2vf&container=ec4f6a2e0e8c" [Client 172.17.0.7] [Length 15118] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:43:01 +0000] - 200 200 - GET http stat.soydan.fun "/api/beszel/containers/info?system=617cutke47es2vf&container=ec4f6a2e0e8c" [Client 172.17.0.7] [Length 10475] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:43:02 +0000] - 200 200 - GET http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 922] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/settings/general"
[10/May/2026:19:43:02 +0000] - 200 200 - GET http stat.soydan.fun "/api/realtime" [Client 172.17.0.7] [Length 2511] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/"
[10/May/2026:19:43:02 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/container_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27617cutke47es2vf%27%20%26%26%20created%20%3E%20%272026-05-10%2019%3A42%3A03%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created" [Client 172.17.0.7] [Length 857] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:43:02 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/system_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27617cutke47es2vf%27%20%26%26%20created%20%3E%20%272026-05-10%2019%3A42%3A03%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created" [Client 172.17.0.7] [Length 418] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:43:02 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/containers/records?page=0&perPage=2000&fields=id%2Cname%2Cimage%2Cports%2Ccpu%2Cmemory%2Cnet%2Chealth%2Cstatus%2Csystem%2Cupdated&filter=system%3D%27617cutke47es2vf%27" [Client 172.17.0.7] [Length 3517] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:44:02 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/containers/records?page=0&perPage=2000&fields=id%2Cname%2Cimage%2Cports%2Ccpu%2Cmemory%2Cnet%2Chealth%2Cstatus%2Csystem%2Cupdated&filter=system%3D%27617cutke47es2vf%27" [Client 172.17.0.7] [Length 3515] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
[10/May/2026:19:44:02 +0000] - 200 200 - GET http stat.soydan.fun "/api/collections/system_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27617cutke47es2vf%27%20%26%26%20created%20%3E%20%272026-05-10%2019%3A43%3A03%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created" [Client 172.17.0.7] [Length 421] [Gzip -] [Sent-to beszel] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0" "https://stat.soydan.fun/system/617cutke47es2vf"
